Siret,UAI validée,Raison sociale,Enseigne,numero_declaration_activite,etat_administratif,Nature,Adresse,Académie,Région,Qualiopi,Réseaux,Réseau à jour,Nombre de relations,Nombre de lieux de formation,Date d'import,UAI probable,UAI potentielle 1,UAI potentielle 2,UAI potentielle 3,UAI potentielle 4,UAI potentielle 5,UAI potentielle 6,UAI potentielle 7,UAI potentielle 8,UAI potentielle 9,UAI potentielle 10,UAI potentielle 11,UAI potentielle 12,UAI potentielle 13,UAI potentielle 14,UAI potentielle 15,UAI potentielle 16,UAI potentielle 17,UAI potentielle 18,UAI potentielle 19,UAI potentielle 20,UAI potentielle 21,UAI potentielle 22,UAI potentielle 23,UAI potentielle 24,UAI potentielle 25,UAI potentielle 26,UAI potentielle 27,UAI potentielle 28,UAI potentielle 29,UAI potentielle 30,UAI potentielle 31,UAI potentielle 32,UAI potentielle 33,UAI potentielle 34,UAI potentielle 35,UAI potentielle 36,UAI potentielle 37,UAI potentielle 38,UAI potentielle 39,UAI potentielle 40,UAI potentielle 41,UAI potentielle 42,UAI potentielle 43,UAI potentielle 44,UAI potentielle 45,UAI potentielle 46,UAI potentielle 47,UAI potentielle 48,UAI potentielle 49,UAI potentielle 50,UAI potentielle 51,UAI potentielle 52,UAI potentielle 53,UAI potentielle 54,UAI potentielle 55,UAI potentielle 56,UAI potentielle 57,UAI potentielle 58,UAI potentielle 59,UAI potentielle 60
37961849900030,,OGEC JEANNE D'ARC,LYCEE  JEANNE D'ARC,,actif,inconnue,13 Place de la République 35500 Vitré,Rennes,Bretagne,Non,,cfa ec,1,,2021-12-17,0350808N,0350808N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33875689300016,,OGEC LA MADONE,,,actif,formateur,5 Rue de la Madone 75018 Paris,Paris,Île-de-France,Non,,cfa ec,2,1,2022-01-25,0754086J,0754086J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101178900031,0490886X,OGEC LA PROVIDENCE,LA PROVIDENCE,52490039449,actif,formateur,33 Avenue Gustave Ferrié 49300 Cholet,Nantes,Pays de la Loire,Non,,cfa ec,1,1,2021-12-17,0490886X,0490886X,0492303M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78363780400015,,OGEC LA SAGESSE HAUBOURDIN,,,actif,inconnue,49 Rue Albert Vanderhaeghen 59320 Haubourdin,Lille,Hauts-de-France,Non,,cfa ec,,,2022-01-25,0596903H,0593127D,0596903H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77729097400016,,OGEC LA SAINTE FAMILLE,LYCEE PRIVE JEANNE D'ARC,,fermé,inconnue,20 Rue Sainte-Catherine 82200 Moissac,Toulouse,Occitanie,Non,,cfa ec,,,2021-12-17,0820043B,0820043B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77639526100014,,OGEC LA SALESIENNE,,,actif,formateur,35 Rue de la Richelandière 42100 Saint-Étienne,Lyon,Auvergne-Rhône-Alpes,Non,,cfa ec,2,1,2022-01-25,0422158T,0422158T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38950310300035,,OGEC LA SALLE-SAINT NICOLAS,,11921911192,actif,formateur,19 Rue Victor Hugo 92130 Issy-les-Moulineaux,Versailles,Île-de-France,Non,,cfa ec,3,1,2021-12-17,0922653J,0754458N,0921003R,0922653J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77598273900028,,OGEC LA TRINITE,,,actif,formateur,6 Avenue Jean Moulin 34500 Béziers,Montpellier,Occitanie,Non,,cfa ec,1,2,2022-01-25,,0340871M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78225913900015,,OGEC LARGENTE,,,actif,formateur,42 Avenue Interne Jacques Loeb 64100 Bayonne,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,1,2,2022-01-25,0640111Y,0640111Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38443651500017,,OGEC LEDONIEN,COLLEGE ET LYCEE MIXTE,,actif,formateur,84 Rue Saint-Désiré 39000 Lons-le-Saunier,Besançon,Bourgogne-Franche-Comté,Non,,cfa ec,1,1,2021-12-17,0390094R,0390094R,0391003D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77666271000032,,OGEC LEP PRIVE LES JACOBINS,,,actif,formateur,Avenue de la Paix 09100 Pamiers,Toulouse,Occitanie,Non,,cfa ec,1,1,2022-03-21,0090045A,0090045A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77861321600010,,OGEC LEP SACRE COEUR,,,actif,inconnue,22 Avenue de Charolles 71600 Paray-le-Monial,Dijon,Bourgogne-Franche-Comté,Non,,cfa ec,,,2021-12-17,0711755X,0711755X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77694441500020,,OGEC LEP STE MARIE ST SERNIN,,,actif,formateur,19 Boulevard Armand Duportal 31000 Toulouse,Toulouse,Occitanie,Non,,cfa ec,2,3,2022-01-25,0311219G,0311219G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78250973100017,,OGEC LES FAUVETTES,,,actif,formateur,44 Avenue Jean de Noailles 06400 Cannes,Nice,Provence-Alpes-Côte d'Azur,Non,,cfa ec,1,1,2021-12-17,0061394H,0060735S,0061394H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78320232800036,,OGEC LOUIS PASTEUR,LYCEE TECHNIQUE LOUIS PASTEUR,,actif,formateur,13 Rue du Pont Trouca 84000 Avignon,Aix-Marseille,Provence-Alpes-Côte d'Azur,Non,,cfa ec,1,1,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39900405000015,,OGEC LOUIS QUERBES-CHARLES CARNUS,,,actif,inconnue,11 Rue des Frères de Turenne 12000 Rodez,Toulouse,Occitanie,Non,,cfa ec,1,,2022-01-25,0121428M,0121428M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39900405000049,,OGEC LOUIS QUERBES-CHARLES CARNUS,,73120034512,actif,formateur,Saint Pierre 12000 Rodez,Toulouse,Occitanie,Non,,cfa ec,2,2,2022-01-25,0121428M,0121423G,0121428M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52992546300018,,OGEC LYCEE CAMILLE DE LELLIS,,31590776759,actif,formateur,1 Rue de Verlinghem 59130 Lambersart,Lille,Hauts-de-France,Non,,cfa ec,1,3,2022-01-25,0597123X,0597123X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78611686300022,0492407A,OGEC LYCEE COLLEG PRI LYCEE TEC MONGAZON,,52490351349,actif,formateur,1 Rue du Colombier 49000 Angers,Nantes,Pays de la Loire,Non,,cfa ec,1,1,2022-01-25,0492407A,0492407A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78386335000014,,OGEC LYCEE DAMPIERRE VALAREP,,31590770659,actif,formateur,85 Avenue de Denain 59300 Valenciennes,Lille,Hauts-de-France,Non,,cfa ec,1,3,2022-01-25,0596057N,0592969G,0596057N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78530717400017,,OGEC LYCEE NOTRE-DAME DE BOULOGNE,,,actif,formateur,1 Avenue Charles de Gaulle 92100 Boulogne-Billancourt,Versailles,Île-de-France,Non,,cfa ec,1,2,2021-12-17,0920897A,0920897A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77623409800015,,OGEC LYCEE POLYVALENT JULES FROMENT,,82070089807,actif,formateur,3 Rue Albert Seibel 07200 Aubenas,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,1,2022-01-25,0070115M,0070064G,0070115M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77623409800023,0070115M,OGEC LYCEE POLYVALENT JULES FROMENT,HEBERGEMENT INTERNAT,,fermé,inconnue,35 Boulevard Jean Mathon 07200 Aubenas,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,,2021-12-17,0070115M,0070115M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51390348400014,,OGEC LYCEE POLYVALENT ST JACQUES COMPOSTELLE COLLEGE ST JOSEPH LE ROSAIRE,,83430328643,actif,formateur,2 Rue Anne Marie Martel 43000 Le Puy-en-Velay,Clermont-Ferrand,Auvergne-Rhône-Alpes,Non,,cfa ec,2,2,2022-01-25,0430968U,0430098Y,0430968U,0860774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78834310100010,0850076W,OGEC LYCEE PRIVE JEAN XXIII,,52850030785,actif,formateur,Avenue des Sables 85500 Les Herbiers,Nantes,Pays de la Loire,Non,,cfa ec,1,1,2021-12-17,0850076W,0850076W,0851537J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78184279400013,0331591A,OGEC LYCEE TECHNIQUE BEL ORME,,72330961733,actif,responsable_formateur,67 Rue de Bel Orme 33000 Bordeaux,Bordeaux,Nouvelle-Aquitaine,Oui,,cfa ec,2,3,2021-12-17,0331591A,0331591A,0332495H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78184279400021,,OGEC LYCEE TECHNIQUE BEL ORME,LEP,72330961733,actif,formateur,67 Rue de Bel Orme 33000 Bordeaux,Bordeaux,Nouvelle-Aquitaine,Oui,,cfa ec,2,2,2022-01-03,,0332495H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77947062400023,0261504U,OGEC LYCEES ET INSTITUT MONTPLAISIR,,82260019426,actif,formateur,75 Rue Montplaisir 26000 Valence,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,3,2021-12-17,0261504U,0260074P,0261139X,0261504U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41137587600017,,OGEC MARC SEGUIN,,82070056007,actif,responsable_formateur,1 Route de Californie 07100 Annonay,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,1,2022-01-25,0070100W,0070100W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77746035300017,,OGEC MARIE BALAVENNE ET POLE SUPERIEUR,,,actif,formateur,47 Boulevard Laennec 22000 Saint-Brieuc,Rennes,Bretagne,Non,,cfa ec,1,1,2022-01-25,,0221867K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40331964300025,,OGEC MARIE RIVIER,,,actif,formateur,21 Avenue Notre Dame 07700 Bourg-Saint-Andéol,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,1,2022-01-25,0070107D,0070066J,0070107D,0070860X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37927877300013,,OGEC MAURICE RONDEAU,,,actif,formateur,Le Clos Saint Georges 77600 Bussy-Saint-Georges,Créteil,Île-de-France,Non,,cfa ec,3,2,2021-12-17,0772275E,0754458N,0772275E,0772739J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78193109200022,,OGEC MONTESQUIEU,,,actif,formateur,27 Rue Jules Simon 33500 Libourne,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,1,1,2022-01-25,0331506H,0331506H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34331340900017,,OGEC NOTRE DAME DE LA MISERICORDE,,,actif,formateur,25 Rue du Mans 53000 Laval,Nantes,Pays de la Loire,Non,,cfa ec,1,1,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42074790900018,,OGEC NOTRE DAME DES 3 RIVIERES,,,actif,formateur,2 Av du Pdt J Fitzgerald Kennedy 40280 Saint-Pierre-du-Mont,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,1,1,2022-04-04,,0400067F,0400080V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77633613300041,,OGEC NOTRE DAME DES COLLINES,LYCEE PROFES PRIVE DES COLLINES,,actif,formateur,4 Rue Ferdinand Buisson 42800 Rive-de-Gier,Lyon,Auvergne-Rhône-Alpes,Non,,cfa ec,1,1,2022-01-25,,0420982P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32548695900027,0850130E,OGEC NOTRE DAME DU ROC,,,actif,formateur,Rue Charlemagne 85000 La Roche-sur-Yon,Nantes,Pays de la Loire,Non,,cfa ec,2,1,2021-12-17,0850130E,0850130E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32548695900035,0851460A,OGEC NOTRE DAME DU ROC,,52850001385,actif,formateur,Rue Charlemagne 85000 La Roche-sur-Yon,Nantes,Pays de la Loire,Non,,cfa ec,2,1,2022-01-25,0850130E,0850130E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44483956700013,,OGEC NOTRE DAME FREMONT LES ROSIERS,,,actif,formateur,12 Rue Paul Banaston 14100 Lisieux,Normandie,Normandie,Non,,cfa ec,1,1,2022-01-25,0141868E,0141418R,0141862Y,0141868E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78991028800024,,OGEC NOTRE DAME NEVERS,,27580072658,actif,formateur,22 Rue Jeanne d’Arc 58000 Nevers,Dijon,Bourgogne-Franche-Comté,Non,,cfa ec,1,3,2022-01-25,0580071M,0211985U,0212052S,0580071M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77611474600014,,OGEC NOTRE DAME SAINT PRIVAT,,91480030448,actif,formateur,Avenue du Père Coudrin 48000 Mende,Montpellier,Occitanie,Non,,cfa ec,1,1,2022-01-25,0480025S,0480025S,0480041J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77976658300016,0690553B,OGEC NOTRE-DAME,,82690648169,actif,responsable_formateur,72 Rue des Jardiniers 69400 Villefranche-sur-Saône,Lyon,Auvergne-Rhône-Alpes,Oui,,cfa ec,4,2,2021-12-17,0690553B,0690553B,0692360R,0693375U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77976658300115,,OGEC NOTRE-DAME,,82690648169,actif,responsable_formateur,96 Rue Henri Depagneux 69400 Limas,Lyon,Auvergne-Rhône-Alpes,Oui,,cfa ec,2,1,2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78515045900010,,OGEC NOTRE-DAME DU GRANDCHAMP,,11780108078,actif,formateur,97 Rue Royale 78000 Versailles,Versailles,Île-de-France,Non,,cfa ec,3,2,2021-12-17,0783351U,0754458N,0781582W,0783351U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78515045900044,,OGEC NOTRE-DAME DU GRANDCHAMP,LYCEE PROFESSIONNEL ND DU GRANDCHAMP,,actif,formateur,97 Rue Royale 78000 Versailles,Versailles,Île-de-France,Non,,cfa ec,2,2,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77838286100012,,OGEC PASTEUR,,43390074439,actif,formateur,36 Rue du Gouvernement 39100 Dole,Besançon,Bourgogne-Franche-Comté,Non,,cfa ec,1,1,2021-12-17,0391146J,0391146J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77962620900018,0383208F,OGEC PHILIPPINE DUCHESNE ITECBOISFLEURY,,82380445738,actif,inconnue,76 Grande Rue 38700 La Tronche,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,,2021-12-17,0383208F,0381899H,0383208F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77962620900034,,OGEC PHILIPPINE DUCHESNE ITECBOISFLEURY,,,actif,formateur,118 Avenue de l’Eygala 38700 Corenc,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,2,1,2022-01-25,0383208F,0383208F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77644184200023,,OGEC PIERRE DE TARENTAISE,OGEC PIERRE DE TARENTAISE,84730204273,actif,inconnue,3 Place de l’Église 73200 Albertville,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,1,,2022-01-25,0730760E,0730760E,0730773U,0731272L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77644184200056,,OGEC PIERRE DE TARENTAISE,LYCEE PROFJEANNE D'ARC,,actif,formateur,3 Place de l’Église 73200 Albertville,Grenoble,Auvergne-Rhône-Alpes,Non,,cfa ec,2,1,2022-01-25,0730773U,0730773U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31470497400026,,OGEC PROVIDENCE SAINTE THERESE,,23760265676,actif,responsable_formateur,42 Rue de le Nostre 76000 Rouen,Normandie,Normandie,Non,,cfa ec,1,1,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77746033800026,,OGEC SACRE COEUR,,,actif,formateur,2 Boulevard Saint J-B. de la Salle 22000 Saint-Brieuc,Rennes,Bretagne,Non,,cfa ec,1,1,2022-01-25,0221909F,0221909F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78268799000021,,OGEC SACRE COEUR,LTP SACRE COEUR,,actif,formateur,29 Rue Manuel 13100 Aix-en-Provence,Aix-Marseille,Provence-Alpes-Côte d'Azur,Non,,cfa ec,1,1,2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32075979800020,,OGEC SACRE COEUR LA SALLE - ANGERS,,52490190149,actif,formateur,2 Rue Millet 49100 Angers,Nantes,Pays de la Loire,Non,,cfa ec,2,1,2022-01-25,0492144P,0492144P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32075979800038,0492015Z,OGEC SACRE COEUR LA SALLE - ANGERS,LYCEE PRIVE ENSEIG GENER SACRE COEUR,,actif,formateur,2 Rue Millet 49100 Angers,Nantes,Pays de la Loire,Non,,cfa ec,2,1,2021-12-17,0492015Z,0492015Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78066005600018,,OGEC SACRE COEUR PERONNE,,,actif,formateur,36 Boulevard des Anglais 80200 Péronne,Amiens,Hauts-de-France,Non,,cfa ec,1,1,2022-01-25,0802198E,0801226Y,0801951L,0802198E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39241358900012,,OGEC SACRE-COEUR,,76341012834,actif,formateur,46 Boulevard d’Angleterre 34500 Béziers,Montpellier,Occitanie,Non,,cfa ec,1,2,2022-01-25,0340992U,0340992U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52951402800016,,OGEC SAINT CHARLES BORROMEE,,26710020771,actif,formateur,3 Rue Général Giraud 71100 Chalon-sur-Saône,Dijon,Bourgogne-Franche-Comté,Non,,cfa ec,2,3,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79515810400013,0721684P,OGEC SAINT CHARLES SAINTE CROIX,,52720164272,actif,formateur,25 Rue Antoine de Saint-Exupéry 72000 Le Mans,Nantes,Pays de la Loire,Non,,cfa ec,1,1,2021-12-17,0721684P,0721684P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77558486500015,,OGEC SAINT GENES,,72330772333,actif,formateur,160 Rue de Saint Genès 33000 Bordeaux,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,2,2,2022-01-25,0332550T,0331493U,0332550T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77558486500064,,OGEC SAINT GENES,L E P ST GENES,,actif,formateur,160 Rue de Saint Genès 33000 Bordeaux,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,2,1,2022-04-04,,0332550T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45285944000011,,OGEC SAINT GERAUD ENFANT JESUS,,,actif,formateur,23 Rue du College 15000 Aurillac,Clermont-Ferrand,Auvergne-Rhône-Alpes,Non,,cfa ec,1,2,2022-01-25,0150047V,0150047V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78364439600013,,OGEC SAINT JACQUES,,,actif,formateur,58 Rue de la sous-Préfecture 59190 Hazebrouck,Lille,Hauts-de-France,Non,,cfa ec,1,1,2022-01-25,0597177F,0593136N,0595391P,0597177F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78320230200015,,OGEC SAINT J-B DE LA SALLE,,,actif,formateur,9 Rue Notre Dame des 7 Douleurs 84000 Avignon,Aix-Marseille,Provence-Alpes-Côte d'Azur,Non,,cfa ec,1,1,2022-01-25,0840940R,0840060J,0840940R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34336336200017,,OGEC SAINT JEAN,,93131397313,actif,formateur,76 Avenue Georges Borel 13300 Salon-de-Provence,Aix-Marseille,Provence-Alpes-Côte d'Azur,Non,,cfa ec,1,1,2022-01-25,,0132922F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78633662800049,0721478R,OGEC SAINT JOSEPH - LA SALLE,LYCEE PROFESSIONNEL ST JOSEPH LORRAINE,,actif,formateur,Pruillé-le-Chétif,Nantes,Pays de la Loire,Non,,cfa ec,2,1,2021-12-17,0721478R,0721478R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77554622900037,,OGEC SAINT JOSEPH LA MADELEINE,,22020102502,actif,formateur,4 Place Victor Hugo 02400 Château-Thierry,Amiens,Hauts-de-France,Non,,cfa ec,1,3,2022-01-25,0022151C,0021869W,0021999M,0022151C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51493040300019,,OGEC SAINT LOUIS,,,actif,formateur,77 Rue Aime Ramond 11000 Carcassonne,Montpellier,Occitanie,Non,,cfa ec,1,2,2022-01-25,,0110045P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77851369700046,,OGEC SAINT PIERRE FOURIER,LYCEE PROFESSIONNEL PRIVE,,actif,formateur,Avenue Pierre Curie 70100 Gray-la-Ville,Besançon,Bourgogne-Franche-Comté,Non,,cfa ec,2,1,2022-01-25,0701001H,0701001H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77851369700053,,OGEC SAINT PIERRE FOURIER,,43700029170,actif,inconnue,Rue des Casernes 70100 Gray,Besançon,Bourgogne-Franche-Comté,Non,,cfa ec,1,,2022-01-25,0701001H,0251934S,0701001H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77755663000013,,OGEC SAINT SEBASTIEN SAINT JOSEPH,,,actif,formateur,4 Rue Hervé de Guébriant 29800 Landerneau,Rennes,Bretagne,Non,,cfa ec,3,1,2022-01-25,,0290159R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77755663000039,,OGEC SAINT SEBASTIEN SAINT JOSEPH,,,actif,inconnue,Route de Pencran 29800 Landerneau,Rennes,Bretagne,Non,,cfa ec,1,,2022-01-25,0290184T,0290184T,0292440V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30570987500010,0783325R,OGEC SAINT VINCENT DE PAUL,,11788125378,actif,formateur,44 Avenue de Saint-Cloud 78000 Versailles,Versailles,Île-de-France,Non,,cfa ec,2,1,2022-01-25,0783325R,0783325R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78022773200010,,OGEC SAINT VINCENT DE PAUL,,22020010102,actif,formateur,13 Avenue de Reims 02200 Soissons,Amiens,Hauts-de-France,Non,,cfa ec,1,2,2022-01-25,0022149A,0020492Z,0022108F,0022149A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78184276000014,,OGEC SAINT VINCENT DE PAUL,,72330463033,actif,formateur,47 Rue des Sablières 33800 Bordeaux,Bordeaux,Nouvelle-Aquitaine,Non,,cfa ec,1,2,2021-12-17,0332497K,0331590Z,0332497K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77851924900016,,OGEC SAINTE ANNE -SAINT JOSEPH,,,actif,formateur,28 Rue Pasteur 70200 Lure,Besançon,Bourgogne-Franche-Comté,Non,,cfa ec,1,1,2021-12-17,0700076C,0700065R,0700076C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
