MEF;DISPOSITIF_FORMATION;FORMATION_DIPLOME;DUREE_DISPOSITIF;ANNEE_DISPOSITIF;LIBELLE_COURT;LIBELLE_LONG;DATE_OUVERTURE;DATE_FERMETURE;STATUT_MEF;NB_OPTION_OBLIGATOIRE;NB_OPTION_FACULTATIF;RENFORCEMENT_LANGUE;DUREE_PROJET;DUREE_STAGE;HORAIRE;MEF_INSCRIPTION_SCOLARITE;MEF_STAT_11;MEF_STAT_9;DATE_INTERVENTION;NUMERO_COMPTE;GESTION_DIFFUSION;LIBELLE_EDITION;ID;CREATED_AT;UPDATED_AT;N_COMMENTAIRE
2412551121;241;50025511;2;1;1CAP2 25511;1CAP2 AGENT D'EXPLOITATION DES RESEAUX;01/09/1992;31/08/1993;3;0;1;N;0;0;N;O;23210025511;232100255;27/01/1995;OPS$BCNDEP8;02;1cap2 agent d'exploitation des reseaux;2064;;;
2112200211;211;43022002;1;1;1F5   22002;1F5 PHYSIQUE;01/09/1992;31/08/1993;1;0;0;N;0;0;N;O;22122822002;221228220;02/04/1996;BCNAG;02;1f5 physique;307;;;
2122200211;212;43022002;1;1;TF5   22002;TF5 PHYSIQUE;01/09/1992;31/08/1994;1;0;0;N;0;0;O;O;22132822002;221328220;27/01/1995;OPS$BCNDEP8;02;Tf5 physique;308;;;
2112220611;211;43022206;1;1;1-STL 22206;1_STL CHIMIE DE LABO.ET PROCEDES INDUST.;01/09/1993;31/08/2011;1;1;;N;;;O;O;22122322206;221223222;01/04/2011;BCNSCO6;02;1_stl chimie de labo.et procedes indust.;309;;;Voir arrêté du 27/05/2010.
2122220611;212;43022206;1;1;T-STL 22206;T_STL CHIMIE DE LABO.ET PROCEDES INDUST.;01/09/1994;31/08/2012;3;1;;N;;;O;O;22132322206;221323222;04/05/2011;BCNSCO6;02;T_stl chimie de labo.et procedes indust.;310;;;Voir arrêté du 27/05/2010.
2112220311;211;43022203;1;1;1F6   22203;1F6 CHIMIE;01/09/1992;31/08/1993;1;0;0;N;0;0;N;O;22122822203;221228222;02/04/1996;BCNAG;02;1f6 chimie;311;;;
2122220311;212;43022203;1;1;TF6   22203;TF6 CHIMIE;01/09/1992;31/08/1994;1;0;0;N;0;0;O;O;22132822203;221328222;27/01/1995;OPS$BCNDEP8;02;Tf6 chimie;312;;;
2112220711;211;43022207;1;1;1-STL 22207;1_STL BIOCHIMIE GENIE BIOLOGIQUE;01/09/1993;31/08/2011;1;1;;N;;;O;O;22122322207;221223222;01/04/2011;BCNSCO6;02;1_stl biochimie genie biologique;313;;;Voir arrêté du 27/05/2010.
2122220711;212;43022207;1;1;T-STL 22207;T_STL BIOCHIMIE GENIE BIOLOGIQUE;01/09/1994;31/08/2012;3;1;;N;;;O;O;22132322207;221323222;04/05/2011;BCNSCO6;02;T_stl biochimie genie biologique;314;;;Voir arrêté du 27/05/2010.
2112220111;211;43022201;1;1;1F7   22201;1F7 SC. BIOLOGIQUES;01/09/1992;31/08/1993;1;0;0;N;0;0;N;O;22122822201;221228222;02/04/1996;BCNAG;02;1f7 sc. biologiques;315;;;
2122220411;212;43022204;1;1;TF7   22204;TF7 SC.BIOLOGIQUES : BIOCHIMIE;01/09/1992;31/08/1994;1;0;0;N;0;0;O;O;22132822204;221328222;27/01/1995;OPS$BCNDEP8;02;Tf7 sc.biologiques : biochimie;316;;;
2122220511;212;43022205;1;1;TF7P  22205;TF7P SC.BIOLOGIQUES : BIOLOGIE;01/09/1992;31/08/1994;1;0;0;N;0;0;O;O;22132822205;221328222;27/01/1995;OPS$BCNDEP8;02;Tf7p sc.biologiques : biologie;317;;;
0001000131;000;70010001;3;1;PS;PETITE SECTION;01/09/1992;;1;0;0;N;0;0;N;O;11110010001;111100100;17/03/1996;BCNAG;02;Petite section;318;;;
0001000132;000;70010001;3;2;MS;MOYENNE SECTION;01/09/1992;;1;0;0;N;0;0;N;O;11120010001;111200100;27/01/1995;OPS$BCNDEP8;02;Moyenne section;319;;;
0001000133;000;70010001;3;3;GS;GRANDE SECTION;01/09/1992;;1;0;0;N;0;0;N;O;11130010001;111300100;27/01/1995;OPS$BCNDEP8;02;Grande section;320;;;
0011000211;001;70010002;1;1;CP;CP;01/09/1992;;1;0;0;N;0;0;N;O;11210010002;112100100;27/01/1995;OPS$BCNDEP8;02;Cp;321;;;
0021000221;002;70010002;2;1;CE1;CE1;01/09/1992;;1;0;0;N;0;0;N;O;11220010002;112200100;27/01/1995;OPS$BCNDEP8;02;Ce1;322;;;
0601000311;060;70010003;1;1;1UPE2A;PREMIER DEGRE UPE2A;01/09/1992;;1;0;0;N;0;0;N;O;12110010003;121100100;05/04/2013;BCNSCO7;02;1er degre UPE2A;323;;;
0611000411;061;70010004;1;1;ADAP1D;1ER DEGRE : ADAPTATION;01/09/1992;31/08/2013;1;0;0;N;0;0;N;O;13110010004;131100100;05/04/2013;OPS$BCNDEP8;02;1er degre : adaptation;324;;;Pas d'existence réglementaire, ni d'effectifs
0621000511;062;70010005;1;1;CLIS1D;1ER DEGRE : INTEGRATION SCOLAIRE;01/09/1992;;1;0;0;N;0;0;N;O;14110010005;141100100;03/06/2002;BCNSCO5;02;1er degre : integration scolaire;325;;;
0021000222;002;70010002;2;2;CE2;CE2;01/09/1992;;1;0;0;N;0;0;N;O;11230010002;112300100;27/01/1995;OPS$BCNDEP8;02;Ce2;326;;;
0031000221;003;70010002;2;1;CM1;CM1;01/09/1992;;1;0;0;N;0;0;N;O;11240010002;112400100;27/01/1995;OPS$BCNDEP8;02;Cm1;327;;;
0031000222;003;70010002;2;2;CM2;CM2;01/09/1992;;1;0;0;N;0;0;N;O;11250010002;112500100;27/01/1995;OPS$BCNDEP8;02;Cm2;328;;;
1001000111;100;67010001;1;1;6G;6EME GENERALE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21110010001;211100100;27/05/1999;BCNSCO6;02;6eme generale;329;;;
2132100511;213;43321005;1;1;1-STAV21005;1-STAV STAV AGRONOMIE VIVANT;01/09/2019;;3;2;2;N;;;O;O;22122921005;221229210;14/10/2020;BCNSPN5;02;1-STAV Sciences et Technologies de l'Agronomie et du Vivant;10991;18/01/2019;18/01/2019;Renovation du Bac Techno 43321004
1301000931;130;67010009;3;1;OB31;6EME-5EME EN 3 ANS : 1ERE ANNEE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21110010009;211100100;02/04/1996;BCNAG;02;6eme-5eme en 3 ans : 1ere annee;331;;;
1301001032;130;67010010;3;2;OB32;6EME-5EME EN 3 ANS : 2EME ANNEE;01/09/1992;31/08/1996;1;1;0;N;0;0;N;O;21110010010;211100100;02/04/1996;BCNAG;02;6eme-5eme en 3 ans : 2eme annee;332;;;
1301001133;130;67010011;3;3;OB33;6EME-5EME EN 3 ANS : 3EME ANNEE;01/09/1992;31/08/1997;1;1;0;N;0;0;O;O;21120010011;211200100;27/01/1997;BCNSCO6;02;6eme-5eme en 3 ans : 3eme annee;333;;;
1001000311;100;67010003;1;1;6SPORT;6EME SPORT-ETUDE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21110010003;211100100;02/04/1996;BCNAG;02;6eme sport-etude;336;;;
1011000311;101;67010003;1;1;5SPORT;5EME SPORT-ETUDE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21120010003;211200100;02/04/1996;BCNAG;02;5eme sport-etude;337;;;
1001000511;100;67010005;1;1;6BILIN;6EME BILINGUE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21110010005;211100100;27/01/1995;OPS$BCNDEP8;02;6eme bilingue;338;;;
1011000511;101;67010005;1;1;5BILIN;5EME BILINGUE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21120010005;211200100;27/01/1995;OPS$BCNDEP8;02;5eme bilingue;339;;;
1001000611;100;67010006;1;1;6INTER;6EME CLASSE INTERNATIONALE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21110010006;211100100;27/01/1995;OPS$BCNDEP8;02;6eme classe internationale;340;;;
1011000211;101;67010002;1;1;5MUS;5EME MUSIQUE;01/09/1992;;1;4;;N;;;O;O;21120010002;211200100;22/03/2018;BCNSCO7;02;5ème musique;335;;18/12/2014;
1001000211;100;67010002;1;1;6MUS;6EME MUSIQUE;01/09/1992;;1;3;;N;;;O;O;21110010002;211100100;22/03/2018;BCNSCO7;02;6ème musique;334;;18/12/2014;
1011000611;101;67010006;1;1;5INTER;5EME CLASSE INTERNATIONALE;01/09/1992;31/08/1995;1;0;0;N;0;0;N;O;21120010006;211200100;27/01/1995;OPS$BCNDEP8;02;5eme classe internationale;341;;;
1021000111;102;67010001;1;1;4EME;4EME;01/09/1992;;1;2;;N;;;O;O;21150010001;211500100;25/04/2019;BCNSCO7;02;4ème;348;;18/12/2014;
1601000121;160;69010001;2;1;SES1;SEGPA NON RENOVEE : EX-SES1;01/09/1992;31/08/2002;1;0;0;N;0;0;O;O;24110010001;241100100;26/03/2002;BCNSCO6;02;Segpa non renovee : ex-ses1;344;;;
1601000122;160;69010001;2;2;SES2;SEGPA NON RENOVEE : EX-SES2;01/09/1992;31/08/2002;1;0;0;N;0;0;O;O;24120010001;241200100;26/03/2002;BCNSCO6;02;Segpa non renovee : ex-ses2;345;;;
1621000121;162;69010001;2;1;CLAT1;SEGPA NON RENO.:EX-CLASSE ATELIER 1E ANN;01/09/1992;31/08/2002;1;0;0;N;0;0;N;O;24210010001;242100100;26/03/2002;BCNSCO6;02;Segpa non reno.:ex-classe atelier 1e ann;346;;;
1621000122;162;69010001;2;2;CLAT2;SEGPA NON RENO.:EX-CLASSE ATELIER 2E ANN;01/09/1992;31/08/2002;1;0;0;N;0;0;N;O;24220010001;242200100;26/03/2002;BCNSCO6;02;Segpa non reno.:ex-classe atelier 2e ann;347;;;
3123310432;312;32033104;3;2;2BTS3 33104;2BTS3 PROTHESISTE ORTHESISTE;01/09/1992;;3;0;;N;;;N;O;32321033104;323210331;15/06/2020;BCNSCO7;02;2bts3 prothesiste orthesiste;2166;;;
1031000111;103;67010001;1;1;3G;3EME;01/09/1992;31/08/1999;1;2;0;N;0;0;O;O;21160010001;211600100;14/04/1999;BCNSCO6;02;3eme;349;;;
1311000931;131;67010009;3;1;OR31;4EME-3EME EN 3 ANS : 1ERE ANNEE;01/09/1992;31/08/1997;1;2;0;N;0;0;O;O;21150010009;211500100;05/03/1997;BCNSCO6;02;4eme-3eme en 3 ans : 1ere annee;350;;;
1311001032;131;67010010;3;2;OR32;4EME-3EME EN 3 ANS : 2EME ANNEE;01/09/1992;31/08/1998;1;2;0;N;0;0;O;O;21150010010;211500100;16/03/1998;BCNSCO6;02;4eme-3eme en 3 ans : 2eme annee;351;;;
2222430211;222;42024302;1;1;TBT   24302;TBT FABR.MECA.DE CHAUSSURE : ETUDES;01/09/1992;31/08/1994;1;0;0;N;0;0;N;O;22133124302;221331243;27/01/1995;OPS$BCNDEP8;02;Tbt fabr.meca.de chaussure : etudes;929;;;
2213310111;221;42033101;1;1;1BT   33101;1BT PODO-ORTHESISTE;01/09/1992;31/08/1997;1;1;0;N;0;4;O;O;22123133101;221231331;06/01/1997;BCNSCO6;02;1bt podo-orthesiste;930;;;
2223310111;222;42033101;1;1;TBT   33101;TBT PODO-ORTHESISTE;01/09/1992;31/08/1999;1;1;0;N;0;0;O;O;22133133101;221331331;25/09/1997;BCNSCO6;02;Tbt podo-orthesiste;931;;;
2212430311;221;42024303;1;1;1BT   24303;1BT FABR.MECA.DE CHAUSSURE : FABRICA.;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22123124303;221231243;27/01/1995;OPS$BCNDEP8;02;1bt fabr.meca.de chaussure : fabrica.;932;;;
2222430311;222;42024303;1;1;TBT   24303;TBT FABR.MECA.DE CHAUSSURE : FABRICA.;01/09/1992;31/08/1994;1;0;0;N;0;0;N;O;22133124303;221331243;27/01/1995;OPS$BCNDEP8;02;Tbt fabr.meca.de chaussure : fabrica.;933;;;
2212340111;221;42023401;1;1;1BT   23401;1BT AGENCEMENT;01/09/1992;31/08/2012;3;1;;N;;;O;O;22123123401;221231234;02/02/2012;BCNSCO6;02;1bt agencement;934;;;
2222340111;222;42023401;1;1;TBT   23401;TBT AGENCEMENT;01/09/1992;31/08/2014;3;1;;N;;;O;O;22133123401;221331234;02/02/2012;BCNSCO6;02;Tbt agencement;935;;;
2212230411;221;42022304;1;1;1BT   22304;1BT CONSTRUCTION DE MOULES ET MODELES;01/09/1992;31/08/2004;3;1;;N;;;O;O;22123122304;221231223;23/03/2004;BCNSCO6;02;1bt construction de moules et modeles;936;;;
2222230411;222;42022304;1;1;TBT   22304;TBT CONSTRUCTION DE MOULES ET MODELES;01/09/1992;31/08/2006;3;1;;N;;;O;O;22133122304;221331223;23/03/2004;BCNSCO6;02;Tbt construction de moules et modeles;937;;;
2222340211;222;42023402;1;1;TBT   23402;TBT AMEUBLEMENT OP_A: EBENISTERIE;01/09/1992;31/08/1994;1;0;0;N;0;0;N;O;22133123402;221331234;27/01/1995;OPS$BCNDEP8;02;Tbt ameublement op_a: ebenisterie;938;;;
2212340311;221;42023403;1;1;1BT   23403;1BT AMEUBLEMENT OP_B: MENUISERIE SIEGES;01/09/1992;31/08/2004;3;1;;N;;;O;O;22123123403;221231234;23/03/2004;BCNSCO6;02;1bt ameublement op_b: menuiserie sieges;939;;;
2222340311;222;42023403;1;1;TBT   23403;TBT AMEUBLEMENT OP_B: MENUISERIE SIEGES;01/09/1992;31/08/2004;3;1;;N;;;O;O;22133123403;221331234;23/03/2004;BCNSCO6;02;Tbt ameublement op_b: menuiserie sieges;940;;;
2212420611;221;42024206;1;1;1BT   24206;1BT AMEUBLEMENT OP_C : TAPISSERIE;01/09/1992;31/08/2004;3;1;;N;;;O;O;22123124206;221231242;23/03/2004;BCNSCO6;02;1bt ameublement op_c : tapisserie;941;;;
2212340411;221;42023404;1;1;1BT   23404;1BT IND.COMMERC.BOIS_A: EXPL.NEGOCE;01/09/1992;31/08/2006;3;1;;N;;;O;O;22123123404;221231234;10/04/2006;BCNSCO6;02;1bt ind.commerc.bois_a: expl.negoce;942;;;
2222340411;222;42023404;1;1;TBT   23404;TBT IND.COMMERC.BOIS_A: EXPL.NEGOCE;01/09/1992;31/08/2008;3;1;;N;;;O;O;22133123404;221331234;10/04/2006;BCNSCO6;02;Tbt ind.commerc.bois_a: expl.negoce;943;;;
2212260211;221;42022602;1;1;1BT   22602;1BT IND.COMMERC.BOIS OP_B: TRANSFORM.;01/09/1992;02/09/1992;1;0;0;N;0;4;N;O;22123122602;221231226;27/01/1995;OPS$BCNDEP8;02;1bt ind.commerc.bois op_b: transform.;944;;;
2222260211;222;42022602;1;1;TBT   22602;TBT IND.COMMERC.BOIS OP_B: TRANSFORM.;01/09/1992;31/08/1993;1;0;1;N;0;4;N;O;22133122602;221331226;27/01/1995;OPS$BCNDEP8;02;Tbt ind.commerc.bois op_b: transform.;945;;;
2222340511;222;42023405;1;1;TBT   23405;TBT CONSTRUCT.& AMENAGEMT D'ENSEMBLES;01/09/1992;31/08/1994;1;0;0;N;0;0;N;O;22133123405;221331234;27/01/1995;OPS$BCNDEP8;02;Tbt construct.& amenagemt d'ensembles;946;;;
2212270111;221;42022701;1;1;1BT   22701;1BT AGT TECHN.ENTR.EXPL.RESEAUX (GDF);01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22123122701;221231227;29/11/2001;BCNSPN;02;1bt agt techn.entr.expl.reseaux (gdf);947;;;
2222270111;222;42022701;1;1;TBT   22701;TBT AGT TECHN.ENTR.EXPL.RESEAUX (GDF);01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22133122701;221331227;29/11/2001;BCNSPN;02;Tbt agt techn.entr.expl.reseaux (gdf);948;;;
2213110211;221;42031102;1;1;1BT   31102;1BT EMBALLAGE ET CONDITIONNEMENT;01/09/1992;31/08/2004;3;1;;N;;;O;O;22123131102;221231311;17/09/2003;BCNSCO6;02;1bt emballage et conditionnement;949;;;
2212300311;221;42023003;1;1;1BT   23003;1BT COLLABORATEUR D'ARCHITECTE;01/09/1992;31/08/2008;3;1;;N;;;O;O;22123123003;221231230;12/03/2008;BCNSCO6;02;1bt collaborateur d'architecte;950;;;
2222300311;222;42023003;1;1;TBT   23003;TBT COLLABORATEUR D'ARCHITECTE;01/09/1992;31/08/2010;3;1;;N;;;O;O;22133123003;221331230;12/03/2008;BCNSCO6;02;Tbt collaborateur d'architecte;951;;;
2212510111;221;42025101;1;1;1BT   25101;1BT DESSIN CONSTRUCTION MECANIQ (DIP);01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22123125101;221231251;29/11/2001;BCNSPN;02;1bt dessin construction mecaniq (dip);952;;;
2222510111;222;42025101;1;1;TBT   25101;TBT DESSIN CONSTRUCTION MECANIQ (DIP);01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22133125101;221331251;29/11/2001;BCNSPN;02;Tbt dessin construction mecaniq (dip);953;;;
2322260111;232;42022601;1;1;1ADBT 22601;1ADBT PAPETIER;01/09/1992;31/08/2006;3;1;;N;;;O;O;22124222601;221242226;23/05/2006;BCNSCO6;02;1adbt papetier;1555;;;
1011000411;101;67010004;1;1;5UPE2A;5EME UPE2A;01/09/1992;31/08/2016;1;1;;N;;;O;O;21120010004;211200100;23/02/2016;bcnsco7;02;5eme UPE2A;343;;18/12/2014;En attente traduction différente.
2222300411;222;42023004;1;1;TBT   23004;TBT ETUDES & ECONOMIE DE LA CONSTRUC.;01/09/1992;31/08/2008;3;1;;N;;;O;O;22133123004;221331230;22/12/2005;BCNSCO6;02;Tbt etudes & economie de la construc.;954;;;
2213110111;221;42031101;1;1;1BT   31101;1BT TRANSPORTS;01/09/1992;02/09/1992;1;0;0;N;0;4;N;O;22123131101;221231311;27/01/1995;OPS$BCNDEP8;02;1bt transports;955;;;
2223110111;222;42031101;1;1;TBT   31101;TBT TRANSPORTS;01/09/1992;31/08/1994;1;0;1;N;0;0;N;O;22133131101;221331311;27/01/1995;OPS$BCNDEP8;02;Tbt transports;956;;;
2213200111;221;42032001;1;1;1BT   32001;1BT PUBLICITE;01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22123132001;221231320;29/11/2001;BCNSPN;02;1bt publicite;957;;;
2223200111;222;42032001;1;1;TBT   32001;TBT PUBLICITE;01/09/1992;31/08/2000;3;0;0;N;0;0;N;O;22133132001;221331320;29/11/2001;BCNSPN;02;Tbt publicite;958;;;
2213340211;221;42033402;1;1;1BT   33402;1BT TOURISME (ANNEE COMMUNE);01/09/1992;31/08/1998;1;2;0;N;0;0;O;O;22123133402;221231334;25/09/1997;BCNSCO6;02;1bt tourisme (annee commune);959;;;
2202340911;220;42023409;1;1;2BT   23409;2BT FACTUR.INSTRUMT_B: ASSIST.ARCHET.;01/09/1992;31/08/2001;3;1;0;N;0;0;O;O;22113123409;221131234;19/09/2000;BCNSCO6;02;2bt factur.instrumt_b: assist.archet.;960;;;
3102541311;310;32025413;1;1;1BTS1 25413;1BTS1  CONCEPT.&INDUSTR. CONSTR. NAVALE;01/09/2018;;3;0;;N;;;N;O;32111025413;321110254;06/01/2017;BCNSCO7;02;1bts1 conception et industrialisation en construction navale;10752;;;
2413320221;241;50033202;2;1;1CAP2 33202;1CAP2 PETITE ENFANCE;01/09/1992;31/08/2017;3;1;;N;;;O;O;23210033202;232100332;04/05/2017;BCNSCO7;02;1cap2 petite enfance;1510;;;GH1
2202341011;220;42023410;1;1;2BT   23410;2BT DESSIN.ARTS APP.: CONSTR.AMEUBLT;01/09/1992;31/08/2002;3;1;;N;;;O;O;22113123410;221131234;10/05/2002;BCNSCO6;02;2bt dessin.arts app.: constr.ameublt;964;;;
2203230411;220;42032304;1;1;2BT   32304;2BT HABILLEUR REALISATEUR SPECTACLE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22113132304;221131323;27/01/1995;OPS$BCNDEP8;02;2bt habilleur realisateur spectacle;965;;;
2202300111;220;42023001;1;1;2BT   23001;2BT DESSINATEUR MAQUETTISTE;01/09/1992;31/08/2015;3;1;;N;;;O;O;22113123001;221131230;18/03/2015;BCNSCO6;02;2bt dessinateur maquettiste;966;;;
2533340611;253;01033406;1;1;MC    33406;MC  BARMAN;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23910033406;239100334;05/11/1998;BCNSCO6;02;Mc  barman;967;;;
2412343422;241;50023434;2;2;2CAP2 23434;2CAP2 FACTEUR DE GUITARE;01/09/1992;31/08/2002;3;0;1;N;0;0;O;O;23220023434;232200234;11/10/2001;BCNSCO6;02;2cap2 facteur de guitare;1503;;;
2412235521;241;50022355;2;1;1CAP2 22355;1CAP2 FACTEUR D'INSTRUMENTS A VENT;01/09/1992;31/08/2002;3;0;1;N;0;0;O;O;23210022355;232100223;11/10/2001;BCNSCO6;02;1cap2 facteur d'instruments a vent;1504;;;
2412235522;241;50022355;2;2;2CAP2 22355;2CAP2 FACTEUR D'INSTRUMENTS A VENT;01/09/1992;31/08/2002;3;0;1;N;0;0;O;O;23220022355;232200223;11/10/2001;BCNSCO6;02;2cap2 facteur d'instruments a vent;1505;;;
3123310433;312;32033104;3;3;3BTS3 33104;3BTS3 PROTHESISTE ORTHESISTE;01/09/1992;;3;0;;N;;;N;O;32331033104;323310331;15/06/2020;BCNSCO7;02;3bts3 prothesiste orthesiste;2167;;;
3112210321;311;32022103;2;1;1BTS2 22103;1BTS2 QUALIT.DS INDUS.ALIM.& BIO-INDUS;01/09/1992;31/08/2020;3;1;;N;;;O;O;32211022103;322110221;30/03/2020;BCNSCO7;02;1bts2 qualit.ds indus.alim.& bio-indus;1516;;;
2422340733;242;50023407;3;3;3CAP3 23407;3CAP3 FACTEUR D'ORGUES OP_A : ORGANIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330023407;233300234;27/01/1995;OPS$BCNDEP8;02;3cap3 facteur d'orgues op_a : organier;1508;;;
2422231733;242;50022317;3;3;3CAP3 22317;3CAP3 FACTEUR D'ORGUES OP_B: TUYAUTIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022317;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 facteur d'orgues op_b: tuyautier;1509;;;
7413000111;741;48130001;1;1;CL-PAS30001;CLASSE PASSERELLE BTS SERVICES;01/09/2018;;3;;;N;;;N;O;44210030001;442100300;22/06/2018;BCNSCO7;02;Classe passerelle bts services;10961;;;
2413310321;241;50033103;2;1;1CAP2 33103;1CAP2 PROTHESISTE ORTHOPEDISTE;01/09/1992;31/08/1995;3;0;1;N;0;0;N;O;23210033103;232100331;02/04/1996;BCNAG;02;1cap2 prothesiste orthopediste;1512;;;
2413310322;241;50033103;2;2;2CAP2 33103;2CAP2 PROTHESISTE ORTHOPEDISTE;01/09/1992;31/08/1996;3;0;1;N;0;0;N;O;23220033103;232200331;02/04/1996;BCNAG;02;2cap2 prothesiste orthopediste;1513;;;
3112250221;311;32022502;2;1;1BTS2 22502;1BTS2 PLASTIQUES ET COMPOSITES;01/09/1992;31/08/2001;3;1;2;N;0;6;O;O;32211022502;322110225;28/09/2000;BCNSCO6;02;1bts2 plastiques et composites;1514;;;
3112250222;311;32022502;2;2;2BTS2 22502;2BTS2 PLASTIQUES ET COMPOSITES;01/09/1992;31/08/2001;3;1;2;N;0;0;O;O;32221022502;322210225;28/09/2000;BCNSCO6;02;2bts2 plastiques et composites;1515;;;
3112200221;311;32022002;2;1;1BTS2 22002;1BTS2 TECHNIQ.PHYSIQ.POUR INDUST.& LABO;01/09/1994;;3;1;;N;;;O;O;32211022002;322110220;30/04/2002;BCNSCO6;02;1bts2 techniq.physiq.pour indust.& labo;1520;;;
3112200222;311;32022002;2;2;2BTS2 22002;2BTS2 TECHNIQ.PHYSIQ.POUR INDUST.& LABO;01/09/1994;;3;1;;N;;;O;O;32221022002;322210220;30/04/2002;BCNSCO6;02;2bts2 techniq.physiq.pour indust.& labo;1521;;;
3112100721;311;32021007;2;1;1BTS2 21007;1BTS2 INDUSTRIES CEREALIERES;01/09/1992;31/08/2009;3;1;;N;;;O;O;32211021007;322110210;17/06/2009;BCNSCO6;02;1bts2 industries cerealieres;1522;;;
3112100722;311;32021007;2;2;2BTS2 21007;2BTS2 INDUSTRIES CEREALIERES;01/09/1992;31/08/2010;3;1;;N;;;O;O;32221021007;322210210;17/06/2009;BCNSCO6;02;2bts2 industries cerealieres;1523;;;
3112410121;311;32024101;2;1;1BTS2 24101;1BTS2 FABR.TEXTILES OP_A : FILATURE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211024101;322110241;27/01/1995;OPS$BCNDEP8;02;1bts2 fabr.textiles op_a : filature;1524;;;
3112410122;311;32024101;2;2;2BTS2 24101;2BTS2 FABR.TEXTILES OP_A : FILATURE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32221024101;322210241;27/01/1995;OPS$BCNDEP8;02;2bts2 fabr.textiles op_a : filature;1525;;;
2113100411;211;43031004;1;1;1G    31004;PREMIERE G;01/09/1992;31/08/1993;1;0;0;N;0;0;N;O;22122831004;221228310;02/04/1996;BCNAG;02;Premiere g;468;;;
3113430121;311;32034301;2;1;1BTS2 34301;1BTS2 METIERS DE L'EAU;01/09/1992;31/08/2018;3;1;;N;;;O;O;32211034301;322110343;30/03/2018;BCNSCO7;02;1bts2 metiers de l'eau;1518;;;
2202410511;220;42024105;1;1;2BT   24105;2BT DESSIN.ARTS APPLIQ: TAPISS.LISSE;01/09/1992;31/08/2018;3;1;;N;;;O;O;22113124105;221131241;26/03/2018;BCNSCO7;02;2bt dessinateur en arts appliqués spécialité :  tapisserie de lisse;963;;;
3113430122;311;32034301;2;2;2BTS2 34301;2BTS2 METIERS DE L'EAU;01/09/1994;31/08/2019;3;1;;N;;;O;O;32221034301;322210343;30/03/2018;BCNSCO7;02;2bts2 metiers de l'eau;1519;;;
3112210322;311;32022103;2;2;2BTS2 22103;2BTS2 QUALIT.DS INDUS.ALIM.& BIO-INDUS;01/09/1994;31/08/2021;3;1;;N;;;O;O;32221022103;322210221;30/03/2020;BCNSCO7;02;2bts2 qualit.ds indus.alim.& bio-indus;1517;;;
3102411011;310;32024110;1;1;1BTS1 24110;1BTS1  DES.MOD.TEXT.ENV. OP.B TEXT.M.SUR;01/09/2004;31/08/2021;3;0;;N;;;N;O;32111024110;321110241;15/06/2020;BCNSCO7;02;1bts1  des.mod.text.env. op.b text.m.sur;5159;;;
3112410221;311;32024102;2;1;1BTS2 24102;1BTS2 FABR.TEXTILES OP_B : TISSAGE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211024102;322110241;27/01/1995;OPS$BCNDEP8;02;1bts2 fabr.textiles op_b : tissage;1526;;;
3112410222;311;32024102;2;2;2BTS2 24102;2BTS2 FABR.TEXTILES OP_B : TISSAGE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32221024102;322210241;27/01/1995;OPS$BCNDEP8;02;2bts2 fabr.textiles op_b : tissage;1527;;;
3112410321;311;32024103;2;1;1BTS2 24103;1BTS2 FABR.TEXTILES OP_C : BONNETERIE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211024103;322110241;27/01/1995;OPS$BCNDEP8;02;1bts2 fabr.textiles op_c : bonneterie;1528;;;
3112410322;311;32024103;2;2;2BTS2 24103;2BTS2 FABR.TEXTILES OP_C : BONNETERIE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32221024103;322210241;27/01/1995;OPS$BCNDEP8;02;2bts2 fabr.textiles op_c : bonneterie;1529;;;
3112410421;311;32024104;2;1;1BTS2 24104;1BTS2 ENNOBLISSEMENT TEXTILE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211024104;322110241;27/01/1995;OPS$BCNDEP8;02;1bts2 ennoblissement textile;1530;;;
